Date,Strategy,LegID,OptionType,Strike,Expiry,DTE,SpotPrice,IntendedEntryTime,EntryTime,EntryPrice,EntryDelayed,EntryDelayMinutes,ExitTime,ExitPrice,ExitReason,SLPrice,Qty,PnL
2022-05-05,ITMStraddle,CE,CE,16700,2022-05-05,0,16814.65,09:20,2022-05-05 09:20:00+05:30,141.9499969482422,False,0,2022-05-05 10:06:00+05:30,215.0,SL_HIT,198.72999572753906,-1,-73.05000305175781
2022-05-05,ITMStraddle,PE,PE,16900,2022-05-05,0,16814.65,09:20,2022-05-05 09:20:00+05:30,105.5999984741211,False,0,2022-05-05 13:59:00+05:30,157.8000030517578,SL_HIT,147.83999633789062,-1,-52.20000457763672
2022-05-06,ITMStraddle,CE,CE,16300,2022-05-12,6,16402.2,09:20,2022-05-06 09:20:00+05:30,263.6499938964844,False,0,2022-05-06 15:15:00+05:30,257.6000061035156,TIME_EXIT,369.1099853515625,-1,6.04998779296875
2022-05-06,ITMStraddle,PE,PE,16500,2022-05-12,6,16402.2,09:20,2022-05-06 09:20:00+05:30,232.6999969482422,False,0,2022-05-06 15:15:00+05:30,213.14999389648438,TIME_EXIT,325.7799987792969,-1,19.550003051757812
2022-05-09,ITMStraddle,CE,CE,16100,2022-05-12,3,16181.65,09:20,2022-05-09 09:20:00+05:30,221.14999389648438,False,0,2022-05-09 12:14:00+05:30,309.8500061035156,SL_HIT,309.6099853515625,-1,-88.70001220703125
2022-05-09,ITMStraddle,PE,PE,16300,2022-05-12,3,16181.65,09:20,2022-05-09 09:20:00+05:30,226.60000610351562,False,0,2022-05-09 15:15:00+05:30,144.89999389648438,TIME_EXIT,317.239990234375,-1,81.70001220703125
2022-05-10,ITMStraddle,CE,CE,16200,2022-05-12,2,16342.45,09:20,2022-05-10 09:20:00+05:30,223.25,False,0,2022-05-10 15:15:00+05:30,148.0500030517578,TIME_EXIT,312.54998779296875,-1,75.19999694824219
2022-05-10,ITMStraddle,PE,PE,16400,2022-05-12,2,16342.45,09:20,2022-05-10 09:20:00+05:30,168.5,False,0,2022-05-10 15:15:00+05:30,207.9499969482422,TIME_EXIT,235.89999389648438,-1,-39.44999694824219
2022-05-11,ITMStraddle,CE,CE,16200,2022-05-12,1,16279.2,09:20,2022-05-11 09:20:00+05:30,153.5,False,0,2022-05-11 15:15:00+05:30,68.3499984741211,TIME_EXIT,214.89999389648438,-1,85.1500015258789
2022-05-11,ITMStraddle,PE,PE,16400,2022-05-12,1,16279.2,09:20,2022-05-11 09:20:00+05:30,172.10000610351562,False,0,2022-05-11 09:45:00+05:30,254.0,SL_HIT,240.94000244140625,-1,-81.89999389648438
2022-05-12,ITMStraddle,CE,CE,15800,2022-05-12,0,15944.2,09:20,2022-05-12 09:20:00+05:30,180.1999969482422,False,0,2022-05-12 15:15:00+05:30,6.699999809265137,TIME_EXIT,252.27999877929688,-1,173.5
2022-05-12,ITMStraddle,PE,PE,16000,2022-05-12,0,15944.2,09:20,2022-05-12 09:20:00+05:30,91.0,False,0,2022-05-12 09:29:00+05:30,127.55000305175781,SL_HIT,127.4000015258789,-1,-36.55000305175781
2022-05-13,ITMStraddle,CE,CE,15800,2022-05-19,6,15948.05,09:20,2022-05-13 09:20:00+05:30,276.8999938964844,False,0,2022-05-13 15:15:00+05:30,163.5500030517578,TIME_EXIT,387.65997314453125,-1,113.34999084472656
2022-05-13,ITMStraddle,PE,PE,16000,2022-05-19,6,15948.05,09:20,2022-05-13 09:20:00+05:30,222.0,False,0,2022-05-13 15:11:00+05:30,319.54998779296875,SL_HIT,310.79998779296875,-1,-97.54998779296875
2022-05-16,ITMStraddle,CE,CE,15700,2022-05-19,3,15826.6,09:20,2022-05-16 09:20:00+05:30,226.10000610351562,False,0,2022-05-16 09:39:00+05:30,317.8500061035156,SL_HIT,316.5400085449219,-1,-91.75
2022-05-16,ITMStraddle,PE,PE,15900,2022-05-19,3,15826.6,09:20,2022-05-16 09:20:00+05:30,231.5,False,0,2022-05-16 15:15:00+05:30,191.60000610351562,TIME_EXIT,324.1000061035156,-1,39.899993896484375
2022-05-17,ITMStraddle,CE,CE,15800,2022-05-19,2,15938.1,09:20,2022-05-17 09:20:00+05:30,224.0,False,0,2022-05-17 10:44:00+05:30,320.0,SL_HIT,313.6000061035156,-1,-96.0
2022-05-17,ITMStraddle,PE,PE,16000,2022-05-19,2,15938.1,09:20,2022-05-17 09:20:00+05:30,167.1999969482422,False,0,2022-05-17 15:15:00+05:30,39.099998474121094,TIME_EXIT,234.07998657226562,-1,128.10000610351562
2022-05-18,ITMStraddle,CE,CE,16200,2022-05-19,1,16344.55,09:20,2022-05-18 09:20:00+05:30,197.1999969482422,False,0,2022-05-18 15:15:00+05:30,92.9000015258789,TIME_EXIT,276.0799865722656,-1,104.29999542236328
2022-05-18,ITMStraddle,PE,PE,16400,2022-05-19,1,16344.55,09:20,2022-05-18 09:20:00+05:30,135.0,False,0,2022-05-18 12:24:00+05:30,191.6999969482422,SL_HIT,189.0,-1,-56.69999694824219
2022-05-19,ITMStraddle,CE,CE,15800,2022-05-19,0,15917.3,09:20,2022-05-19 09:20:00+05:30,155.39999389648438,False,0,2022-05-19 15:15:00+05:30,2.0999999046325684,TIME_EXIT,217.5599822998047,-1,153.29998779296875
2022-05-19,ITMStraddle,PE,PE,16000,2022-05-19,0,15917.3,09:20,2022-05-19 09:20:00+05:30,114.69999694824219,False,0,2022-05-19 12:42:00+05:30,163.0,SL_HIT,160.57998657226562,-1,-48.30000305175781
2022-05-20,ITMStraddle,CE,CE,16000,2022-05-26,6,16084.05,09:20,2022-05-20 09:20:00+05:30,215.64999389648438,False,0,2022-05-20 11:09:00+05:30,302.1499938964844,SL_HIT,301.90997314453125,-1,-86.5
2022-05-20,ITMStraddle,PE,PE,16200,2022-05-26,6,16084.05,09:20,2022-05-20 09:20:00+05:30,262.0,False,0,2022-05-20 15:15:00+05:30,154.4499969482422,TIME_EXIT,366.79998779296875,-1,107.55000305175781
2022-05-23,ITMStraddle,CE,CE,16100,2022-05-26,3,16239.25,09:20,2022-05-23 09:20:00+05:30,260.3500061035156,False,0,2022-05-23 15:15:00+05:30,201.5,TIME_EXIT,364.489990234375,-1,58.850006103515625
2022-05-23,ITMStraddle,PE,PE,16300,2022-05-26,3,16239.25,09:20,2022-05-23 09:20:00+05:30,219.39999389648438,False,0,2022-05-23 15:15:00+05:30,212.64999389648438,TIME_EXIT,307.15997314453125,-1,6.75
2022-05-24,ITMStraddle,CE,CE,16100,2022-05-26,2,16245.35,09:20,2022-05-24 09:20:00+05:30,215.75,False,0,2022-05-24 15:15:00+05:30,124.5,TIME_EXIT,302.04998779296875,-1,91.25
2022-05-24,ITMStraddle,PE,PE,16300,2022-05-26,2,16245.35,09:20,2022-05-24 09:20:00+05:30,198.4499969482422,False,0,2022-05-24 14:28:00+05:30,280.0,SL_HIT,277.8299865722656,-1,-81.55000305175781
2022-05-25,ITMStraddle,CE,CE,16100,2022-05-26,1,16215.8,09:20,2022-05-25 09:20:00+05:30,169.14999389648438,False,0,2022-05-25 15:15:00+05:30,52.0,TIME_EXIT,236.8099822998047,-1,117.14999389648438
2022-05-25,ITMStraddle,PE,PE,16300,2022-05-26,1,16215.8,09:20,2022-05-25 09:20:00+05:30,156.75,False,0,2022-05-25 10:16:00+05:30,221.39999389648438,SL_HIT,219.4499969482422,-1,-64.64999389648438
2022-05-26,ITMStraddle,CE,CE,16000,2022-05-26,0,16076.0,09:20,2022-05-26 09:20:00+05:30,115.0,False,0,2022-05-26 13:18:00+05:30,162.0,SL_HIT,161.0,-1,-47.0
2022-05-26,ITMStraddle,PE,PE,16200,2022-05-26,0,16076.0,09:20,2022-05-26 09:20:00+05:30,136.14999389648438,False,0,2022-05-26 10:08:00+05:30,192.60000610351562,SL_HIT,190.6099853515625,-1,-56.45001220703125
2022-05-27,ITMStraddle,CE,CE,16200,2022-06-02,6,16296.55,09:20,2022-05-27 09:20:00+05:30,231.10000610351562,False,0,2022-05-27 15:15:00+05:30,242.3000030517578,TIME_EXIT,323.5400085449219,-1,-11.199996948242188
2022-05-27,ITMStraddle,PE,PE,16400,2022-06-02,6,16296.55,09:20,2022-05-27 09:20:00+05:30,247.9499969482422,False,0,2022-05-27 15:15:00+05:30,200.3000030517578,TIME_EXIT,347.1300048828125,-1,47.649993896484375
2022-05-30,ITMStraddle,CE,CE,16500,2022-06-02,3,16551.15,09:20,2022-05-30 09:20:00+05:30,146.39999389648438,False,0,2022-05-30 10:04:00+05:30,205.85000610351562,SL_HIT,204.95999145507812,-1,-59.45001220703125
2022-05-30,ITMStraddle,PE,PE,16700,2022-06-02,3,16551.15,09:20,2022-05-30 09:20:00+05:30,242.6999969482422,False,0,2022-05-30 15:15:00+05:30,161.25,TIME_EXIT,339.7799987792969,-1,81.44999694824219
2022-05-31,ITMStraddle,CE,CE,16500,2022-06-02,2,16580.4,09:20,2022-05-31 09:20:00+05:30,169.8000030517578,False,0,2022-05-31 14:03:00+05:30,239.5,SL_HIT,237.72000122070312,-1,-69.69999694824219
2022-05-31,ITMStraddle,PE,PE,16700,2022-06-02,2,16580.4,09:20,2022-05-31 09:20:00+05:30,189.0500030517578,False,0,2022-05-31 15:15:00+05:30,200.39999389648438,TIME_EXIT,264.6700134277344,-1,-11.349990844726562
2022-06-01,ITMStraddle,CE,CE,16500,2022-06-02,1,16636.6,09:20,2022-06-01 09:20:00+05:30,188.39999389648438,False,0,2022-06-01 15:15:00+05:30,88.0,TIME_EXIT,263.7599792480469,-1,100.39999389648438
2022-06-01,ITMStraddle,PE,PE,16700,2022-06-02,1,16636.6,09:20,2022-06-01 09:20:00+05:30,140.35000610351562,False,0,2022-06-01 09:56:00+05:30,197.64999389648438,SL_HIT,196.49000549316406,-1,-57.29998779296875
2022-06-02,ITMStraddle,CE,CE,16400,2022-06-02,0,16463.75,09:20,2022-06-02 09:20:00+05:30,84.44999694824219,False,0,2022-06-02 09:27:00+05:30,127.5,SL_HIT,118.22999572753906,-1,-43.05000305175781
2022-06-02,ITMStraddle,PE,PE,16600,2022-06-02,0,16463.75,09:20,2022-06-02 09:20:00+05:30,166.64999389648438,False,0,2022-06-02 15:15:00+05:30,0.25,TIME_EXIT,233.3099822998047,-1,166.39999389648438
2022-06-03,ITMStraddle,CE,CE,16700,2022-06-09,6,16777.05,09:20,2022-06-03 09:20:00+05:30,204.10000610351562,False,0,2022-06-03 15:15:00+05:30,113.8499984741211,TIME_EXIT,285.739990234375,-1,90.25000762939453
2022-06-03,ITMStraddle,PE,PE,16900,2022-06-09,6,16777.05,09:20,2022-06-03 09:20:00+05:30,230.0,False,0,2022-06-03 14:46:00+05:30,326.6499938964844,SL_HIT,322.0,-1,-96.64999389648438
2022-06-06,ITMStraddle,CE,CE,16500,2022-06-09,3,16555.05,09:20,2022-06-06 09:20:00+05:30,180.5,False,0,2022-06-06 15:15:00+05:30,170.0500030517578,TIME_EXIT,252.6999969482422,-1,10.449996948242188
2022-06-06,ITMStraddle,PE,PE,16700,2022-06-09,3,16555.05,09:20,2022-06-06 09:20:00+05:30,214.35000610351562,False,0,2022-06-06 15:15:00+05:30,201.64999389648438,TIME_EXIT,300.0899963378906,-1,12.70001220703125
2022-06-07,ITMStraddle,CE,CE,16300,2022-06-09,2,16446.7,09:20,2022-06-07 09:20:00+05:30,196.89999389648438,False,0,2022-06-07 15:15:00+05:30,180.8000030517578,TIME_EXIT,275.65997314453125,-1,16.099990844726562
2022-06-07,ITMStraddle,PE,PE,16500,2022-06-09,2,16446.7,09:20,2022-06-07 09:20:00+05:30,158.64999389648438,False,0,2022-06-07 15:15:00+05:30,151.0,TIME_EXIT,222.1099853515625,-1,7.649993896484375
2022-06-08,ITMStraddle,CE,CE,16300,2022-06-09,1,16409.6,09:20,2022-06-08 09:20:00+05:30,179.3000030517578,False,0,2022-06-08 15:15:00+05:30,99.94999694824219,TIME_EXIT,251.02000427246094,-1,79.35000610351562
2022-06-08,ITMStraddle,PE,PE,16500,2022-06-09,1,16409.6,09:20,2022-06-08 09:20:00+05:30,149.60000610351562,False,0,2022-06-08 10:05:00+05:30,224.5,SL_HIT,209.44000244140625,-1,-74.89999389648438
2022-06-09,ITMStraddle,CE,CE,16200,2022-06-09,0,16292.6,09:20,2022-06-09 09:20:00+05:30,101.19999694824219,False,0,2022-06-09 09:46:00+05:30,143.8000030517578,SL_HIT,141.67999267578125,-1,-42.600006103515625
2022-06-09,ITMStraddle,PE,PE,16400,2022-06-09,0,16292.6,09:20,2022-06-09 09:20:00+05:30,133.0500030517578,False,0,2022-06-09 15:15:00+05:30,0.10000000149011612,TIME_EXIT,186.27000427246094,-1,132.9499969482422
2022-06-10,ITMStraddle,CE,CE,16200,2022-06-16,6,16310.0,09:20,2022-06-10 09:20:00+05:30,214.0,False,0,2022-06-10 15:15:00+05:30,162.60000610351562,TIME_EXIT,299.6000061035156,-1,51.399993896484375
2022-06-10,ITMStraddle,PE,PE,16400,2022-06-16,6,16310.0,09:20,2022-06-10 09:20:00+05:30,206.0,False,0,2022-06-10 14:22:00+05:30,288.5,SL_HIT,288.3999938964844,-1,-82.5
2022-06-13,ITMStraddle,CE,CE,15700,2022-06-16,3,15830.25,09:20,2022-06-13 09:20:00+05:30,235.3000030517578,False,0,2022-06-13 15:15:00+05:30,186.4499969482422,TIME_EXIT,329.4200134277344,-1,48.850006103515625
2022-06-13,ITMStraddle,PE,PE,15900,2022-06-16,3,15830.25,09:20,2022-06-13 09:20:00+05:30,191.25,False,0,2022-06-13 13:55:00+05:30,270.0,SL_HIT,267.75,-1,-78.75
2022-06-14,ITMStraddle,CE,CE,15600,2022-06-16,2,15737.45,09:20,2022-06-14 09:20:00+05:30,226.10000610351562,False,0,2022-06-14 15:15:00+05:30,203.25,TIME_EXIT,316.5400085449219,-1,22.850006103515625
2022-06-14,ITMStraddle,PE,PE,15800,2022-06-16,2,15737.45,09:20,2022-06-14 09:20:00+05:30,168.5,False,0,2022-06-14 15:15:00+05:30,160.14999389648438,TIME_EXIT,235.89999389648438,-1,8.350006103515625
2022-06-15,ITMStraddle,CE,CE,15600,2022-06-16,1,15720.55,09:20,2022-06-15 09:20:00+05:30,194.9499969482422,False,0,2022-06-15 15:15:00+05:30,174.64999389648438,TIME_EXIT,272.92999267578125,-1,20.300003051757812
2022-06-15,ITMStraddle,PE,PE,15800,2022-06-16,1,15720.55,09:20,2022-06-15 09:20:00+05:30,149.39999389648438,False,0,2022-06-15 15:15:00+05:30,164.9499969482422,TIME_EXIT,209.1599884033203,-1,-15.550003051757812
2022-06-16,ITMStraddle,CE,CE,15700,2022-06-16,0,15845.15,09:20,2022-06-16 09:20:00+05:30,160.1999969482422,False,0,2022-06-16 15:15:00+05:30,0.10000000149011612,TIME_EXIT,224.27999877929688,-1,160.09999084472656
2022-06-16,ITMStraddle,PE,PE,15900,2022-06-16,0,15845.15,09:20,2022-06-16 09:20:00+05:30,86.0,False,0,2022-06-16 09:42:00+05:30,122.0,SL_HIT,120.4000015258789,-1,-36.0
2022-06-17,ITMStraddle,CE,CE,15200,2022-06-23,6,15293.35,09:20,2022-06-17 09:20:00+05:30,262.3999938964844,False,0,2022-06-17 15:15:00+05:30,235.85000610351562,TIME_EXIT,367.3599853515625,-1,26.54998779296875
2022-06-17,ITMStraddle,PE,PE,15400,2022-06-23,6,15293.35,09:20,2022-06-17 09:20:00+05:30,252.0,False,0,2022-06-17 15:15:00+05:30,253.8000030517578,TIME_EXIT,352.79998779296875,-1,-1.8000030517578125
2022-06-20,ITMStraddle,CE,CE,15200,2022-06-23,3,15325.05,09:20,2022-06-20 09:20:00+05:30,250.85000610351562,False,0,2022-06-20 15:15:00+05:30,249.14999389648438,TIME_EXIT,351.19000244140625,-1,1.70001220703125
2022-06-20,ITMStraddle,PE,PE,15400,2022-06-23,3,15325.05,09:20,2022-06-20 09:20:00+05:30,202.39999389648438,False,0,2022-06-20 15:15:00+05:30,158.5,TIME_EXIT,283.3599853515625,-1,43.899993896484375
2022-06-21,ITMStraddle,CE,CE,15400,2022-06-23,2,15480.75,09:20,2022-06-21 09:20:00+05:30,171.64999389648438,False,0,2022-06-21 10:22:00+05:30,241.5,SL_HIT,240.3099822998047,-1,-69.85000610351562
2022-06-21,ITMStraddle,PE,PE,15600,2022-06-23,2,15480.75,09:20,2022-06-21 09:20:00+05:30,183.1999969482422,False,0,2022-06-21 15:15:00+05:30,82.69999694824219,TIME_EXIT,256.47998046875,-1,100.5
2022-06-22,ITMStraddle,CE,CE,15400,2022-06-23,1,15538.05,09:20,2022-06-22 09:20:00+05:30,174.14999389648438,False,0,2022-06-22 15:15:00+05:30,87.05000305175781,TIME_EXIT,243.8099822998047,-1,87.09999084472656
2022-06-22,ITMStraddle,PE,PE,15600,2022-06-23,1,15538.05,09:20,2022-06-22 09:20:00+05:30,128.0,False,0,2022-06-22 09:42:00+05:30,179.8000030517578,SL_HIT,179.1999969482422,-1,-51.80000305175781
2022-06-23,ITMStraddle,CE,CE,15400,2022-06-23,0,15482.35,09:20,2022-06-23 09:20:00+05:30,102.6500015258789,False,0,2022-06-23 09:30:00+05:30,147.3000030517578,SL_HIT,143.7100067138672,-1,-44.650001525878906
2022-06-23,ITMStraddle,PE,PE,15600,2022-06-23,0,15482.35,09:20,2022-06-23 09:20:00+05:30,145.64999389648438,False,0,2022-06-23 12:54:00+05:30,206.10000610351562,SL_HIT,203.9099884033203,-1,-60.45001220703125
2022-06-24,ITMStraddle,CE,CE,15600,2022-06-30,6,15739.9,09:20,2022-06-24 09:20:00+05:30,232.5,False,0,2022-06-24 15:15:00+05:30,226.9499969482422,TIME_EXIT,325.5,-1,5.5500030517578125
2022-06-24,ITMStraddle,PE,PE,15800,2022-06-30,6,15739.9,09:20,2022-06-24 09:20:00+05:30,221.0500030517578,False,0,2022-06-24 15:15:00+05:30,191.4499969482422,TIME_EXIT,309.4700012207031,-1,29.600006103515625
2022-06-27,ITMStraddle,CE,CE,15800,2022-06-30,3,15872.55,09:20,2022-06-27 09:20:00+05:30,178.0,False,0,2022-06-27 15:15:00+05:30,143.60000610351562,TIME_EXIT,249.1999969482422,-1,34.399993896484375
2022-06-27,ITMStraddle,PE,PE,16000,2022-06-30,3,15872.55,09:20,2022-06-27 09:20:00+05:30,212.14999389648438,False,0,2022-06-27 15:15:00+05:30,222.0,TIME_EXIT,297.0099792480469,-1,-9.850006103515625
2022-06-28,ITMStraddle,CE,CE,15600,2022-06-30,2,15745.85,09:20,2022-06-28 09:20:00+05:30,225.4499969482422,False,0,2022-06-28 15:15:00+05:30,263.79998779296875,TIME_EXIT,315.6300048828125,-1,-38.34999084472656
2022-06-28,ITMStraddle,PE,PE,15800,2022-06-30,2,15745.85,09:20,2022-06-28 09:20:00+05:30,133.35000610351562,False,0,2022-06-28 15:15:00+05:30,86.8499984741211,TIME_EXIT,186.69000244140625,-1,46.50000762939453
2022-06-29,ITMStraddle,CE,CE,15600,2022-06-30,1,15696.85,09:20,2022-06-29 09:20:00+05:30,145.4499969482422,False,0,2022-06-29 10:19:00+05:30,203.6999969482422,SL_HIT,203.62998962402344,-1,-58.25
2022-06-29,ITMStraddle,PE,PE,15800,2022-06-30,1,15696.85,09:20,2022-06-29 09:20:00+05:30,156.39999389648438,False,0,2022-06-29 15:15:00+05:30,89.75,TIME_EXIT,218.95999145507812,-1,66.64999389648438
2022-06-30,ITMStraddle,CE,CE,15800,2022-06-30,0,15864.15,09:20,2022-06-30 09:20:00+05:30,96.4000015258789,False,0,2022-06-30 15:15:00+05:30,0.550000011920929,TIME_EXIT,134.9600067138672,-1,95.8499984741211
2022-06-30,ITMStraddle,PE,PE,16000,2022-06-30,0,15864.15,09:20,2022-06-30 09:20:00+05:30,173.25,False,0,2022-06-30 11:12:00+05:30,246.60000610351562,SL_HIT,242.5500030517578,-1,-73.35000610351562
2022-07-01,ITMStraddle,CE,CE,15600,2022-07-07,6,15690.2,09:20,2022-07-01 09:20:00+05:30,213.4499969482422,False,0,2022-07-01 15:15:00+05:30,245.75,TIME_EXIT,298.8299865722656,-1,-32.30000305175781
2022-07-01,ITMStraddle,PE,PE,15800,2022-07-07,6,15690.2,09:20,2022-07-01 09:20:00+05:30,247.0,False,0,2022-07-01 10:08:00+05:30,350.0,SL_HIT,345.79998779296875,-1,-103.0
2022-07-04,ITMStraddle,CE,CE,15600,2022-07-07,3,15718.9,09:20,2022-07-04 09:20:00+05:30,205.3000030517578,False,0,2022-07-04 15:11:00+05:30,291.6000061035156,SL_HIT,287.4200134277344,-1,-86.30000305175781
2022-07-04,ITMStraddle,PE,PE,15800,2022-07-07,3,15718.9,09:20,2022-07-04 09:20:00+05:30,195.1999969482422,False,0,2022-07-04 15:15:00+05:30,104.5999984741211,TIME_EXIT,273.2799987792969,-1,90.5999984741211
2022-07-05,ITMStraddle,CE,CE,15800,2022-07-07,2,15933.45,09:20,2022-07-05 09:20:00+05:30,181.39999389648438,False,0,2022-07-05 15:15:00+05:30,92.19999694824219,TIME_EXIT,253.95999145507812,-1,89.19999694824219
2022-07-05,ITMStraddle,PE,PE,16000,2022-07-07,2,15933.45,09:20,2022-07-05 09:20:00+05:30,153.4499969482422,False,0,2022-07-05 14:19:00+05:30,217.89999389648438,SL_HIT,214.82998657226562,-1,-64.44999694824219
2022-07-06,ITMStraddle,CE,CE,15800,2022-07-07,1,15873.55,09:20,2022-07-06 09:20:00+05:30,107.3499984741211,False,0,2022-07-06 10:51:00+05:30,154.25,SL_HIT,150.2899932861328,-1,-46.900001525878906
2022-07-06,ITMStraddle,PE,PE,16000,2022-07-07,1,15873.55,09:20,2022-07-06 09:20:00+05:30,190.39999389648438,False,0,2022-07-06 15:15:00+05:30,74.55000305175781,TIME_EXIT,266.55999755859375,-1,115.84999084472656
2022-07-07,ITMStraddle,CE,CE,16000,2022-07-07,0,16111.2,09:20,2022-07-07 09:20:00+05:30,136.39999389648438,False,0,2022-07-07 15:15:00+05:30,130.3000030517578,TIME_EXIT,190.95999145507812,-1,6.0999908447265625
2022-07-07,ITMStraddle,PE,PE,16200,2022-07-07,0,16111.2,09:20,2022-07-07 09:20:00+05:30,107.8499984741211,False,0,2022-07-07 10:00:00+05:30,153.5,SL_HIT,150.989990234375,-1,-45.650001525878906
2022-07-08,ITMStraddle,CE,CE,16100,2022-07-14,6,16204.1,09:20,2022-07-08 09:20:00+05:30,207.10000610351562,False,0,2022-07-08 15:15:00+05:30,206.5,TIME_EXIT,289.94000244140625,-1,0.600006103515625
2022-07-08,ITMStraddle,PE,PE,16300,2022-07-14,6,16204.1,09:20,2022-07-08 09:20:00+05:30,197.4499969482422,False,0,2022-07-08 15:15:00+05:30,173.10000610351562,TIME_EXIT,276.42999267578125,-1,24.349990844726562
2022-07-11,ITMStraddle,CE,CE,16100,2022-07-14,3,16152.5,09:20,2022-07-11 09:20:00+05:30,155.3000030517578,False,0,2022-07-11 15:15:00+05:30,178.89999389648438,TIME_EXIT,217.4199981689453,-1,-23.599990844726562
2022-07-11,ITMStraddle,PE,PE,16300,2022-07-14,3,16152.5,09:20,2022-07-11 09:20:00+05:30,207.39999389648438,False,0,2022-07-11 15:15:00+05:30,159.35000610351562,TIME_EXIT,290.3599853515625,-1,48.04998779296875
2022-07-12,ITMStraddle,CE,CE,16000,2022-07-14,2,16122.05,09:20,2022-07-12 09:20:00+05:30,169.25,False,0,2022-07-12 15:15:00+05:30,119.5,TIME_EXIT,236.9499969482422,-1,49.75
2022-07-12,ITMStraddle,PE,PE,16200,2022-07-14,2,16122.05,09:20,2022-07-12 09:20:00+05:30,155.35000610351562,False,0,2022-07-12 15:15:00+05:30,190.4499969482422,TIME_EXIT,217.49000549316406,-1,-35.09999084472656
2022-07-13,ITMStraddle,CE,CE,16000,2022-07-14,1,16118.05,09:20,2022-07-13 09:20:00+05:30,150.60000610351562,False,0,2022-07-13 15:15:00+05:30,59.20000076293945,TIME_EXIT,210.8400115966797,-1,91.40000915527344
2022-07-13,ITMStraddle,PE,PE,16200,2022-07-14,1,16118.05,09:20,2022-07-13 09:20:00+05:30,135.60000610351562,False,0,2022-07-13 12:55:00+05:30,191.4499969482422,SL_HIT,189.8400115966797,-1,-55.84999084472656
2022-07-14,ITMStraddle,CE,CE,15900,2022-07-14,0,16038.95,09:20,2022-07-14 09:20:00+05:30,136.75,False,0,2022-07-14 15:15:00+05:30,38.0,TIME_EXIT,191.4499969482422,-1,98.75
2022-07-14,ITMStraddle,PE,PE,16100,2022-07-14,0,16038.95,09:20,2022-07-14 09:20:00+05:30,106.69999694824219,False,0,2022-07-14 11:31:00+05:30,150.0,SL_HIT,149.37998962402344,-1,-43.30000305175781
2022-07-15,ITMStraddle,CE,CE,15900,2022-07-21,6,16026.25,09:20,2022-07-15 09:20:00+05:30,198.39999389648438,False,0,2022-07-15 15:15:00+05:30,229.0,TIME_EXIT,277.7599792480469,-1,-30.600006103515625
2022-07-15,ITMStraddle,PE,PE,16100,2022-07-21,6,16026.25,09:20,2022-07-15 09:20:00+05:30,175.14999389648438,False,0,2022-07-15 15:15:00+05:30,139.6999969482422,TIME_EXIT,245.20999145507812,-1,35.44999694824219
2022-07-18,ITMStraddle,CE,CE,16100,2022-07-21,3,16181.1,09:20,2022-07-18 09:20:00+05:30,155.39999389648438,False,0,2022-07-18 15:02:00+05:30,219.8000030517578,SL_HIT,217.5599822998047,-1,-64.40000915527344
2022-07-18,ITMStraddle,PE,PE,16300,2022-07-21,3,16181.1,09:20,2022-07-18 09:20:00+05:30,170.5,False,0,2022-07-18 15:15:00+05:30,107.4000015258789,TIME_EXIT,238.6999969482422,-1,63.099998474121094
2022-07-19,ITMStraddle,CE,CE,16100,2022-07-21,2,16237.2,09:20,2022-07-19 09:20:00+05:30,178.5500030517578,False,0,2022-07-19 14:31:00+05:30,251.60000610351562,SL_HIT,249.97000122070312,-1,-73.05000305175781
2022-07-19,ITMStraddle,PE,PE,16300,2022-07-21,2,16237.2,09:20,2022-07-19 09:20:00+05:30,125.55000305175781,False,0,2022-07-19 15:15:00+05:30,59.20000076293945,TIME_EXIT,175.77000427246094,-1,66.35000610351562
2022-07-20,ITMStraddle,CE,CE,16400,2022-07-21,1,16521.2,09:20,2022-07-20 09:20:00+05:30,137.10000610351562,False,0,2022-07-20 15:15:00+05:30,132.6999969482422,TIME_EXIT,191.94000244140625,-1,4.4000091552734375
2022-07-20,ITMStraddle,PE,PE,16600,2022-07-21,1,16521.2,09:20,2022-07-20 09:20:00+05:30,122.3499984741211,False,0,2022-07-20 15:15:00+05:30,110.5,TIME_EXIT,171.2899932861328,-1,11.849998474121094
2022-07-21,ITMStraddle,CE,CE,16400,2022-07-21,0,16508.55,09:20,2022-07-21 09:20:00+05:30,117.44999694824219,False,0,2022-07-21 10:09:00+05:30,168.14999389648438,SL_HIT,164.42999267578125,-1,-50.69999694824219
2022-07-21,ITMStraddle,PE,PE,16600,2022-07-21,0,16508.55,09:20,2022-07-21 09:20:00+05:30,106.44999694824219,False,0,2022-07-21 15:15:00+05:30,2.75,TIME_EXIT,149.02999877929688,-1,103.69999694824219
2022-07-22,ITMStraddle,CE,CE,16600,2022-07-28,6,16686.85,09:20,2022-07-22 09:20:00+05:30,168.5,False,0,2022-07-22 15:15:00+05:30,198.4499969482422,TIME_EXIT,235.89999389648438,-1,-29.949996948242188
2022-07-22,ITMStraddle,PE,PE,16800,2022-07-28,6,16686.85,09:20,2022-07-22 09:20:00+05:30,200.1999969482422,False,0,2022-07-22 15:15:00+05:30,165.9499969482422,TIME_EXIT,280.2799987792969,-1,34.25
