DATE,INDEX,EXPIRYDATE,DAY,ENTRY_TIME,INDEX_ENTRY_PRICE,ENTRY_PRICE,EXIT_TIME,INDEX_EXIT_PRICE,EXIT_PRICE,EXIT_REASON,STRIKE,TYPE,SL_INDEX,SL_BEFORE_ROUND,VOLATILITY,UPPER_RANGE,LOWER_RANGE,RANGE_USED,QTY,PNL
2022-01-10,NIFTY,2022-01-13,Monday,09:20,17932.75,67.0,15:20,18005.15,39.45,EOD,17800,PE,17790.152089738083,17790.152089738083,142.5979102619184,,17790.152089738083,142.5979102619184,-1,27.55
2022-01-11,NIFTY,2022-01-13,Tuesday,09:20,18021.5,53.2,15:20,18058.0,49.55,EOD,18150,CE,18164.082537595026,18164.082537595026,142.58253759502762,18164.082537595026,,142.58253759502762,-1,3.6500015
2022-01-11,NIFTY,2022-01-13,Tuesday,09:20,18021.5,61.55,15:20,18058.0,39.9,EOD,17900,PE,17878.917462404974,17878.917462404974,142.58253759502762,,17878.917462404974,142.58253759502762,-1,21.649998
2022-01-12,NIFTY,2022-01-13,Wednesday,09:20,18162.2,22.2,15:20,18215.4,23.65,EOD,18300,CE,18305.696934662777,18305.696934662777,143.49693466277498,18305.696934662777,,143.49693466277498,-1,-1.4499989
2022-01-12,NIFTY,2022-01-13,Wednesday,09:20,18162.2,21.6,15:20,18215.4,9.9,EOD,18000,PE,18018.703065337224,18018.703065337224,143.49693466277498,,18018.703065337224,143.49693466277498,-1,11.700001
2022-01-13,NIFTY,2022-01-13,Thursday,09:20,18237.5,2.3,15:20,18264.45,0.05,EOD,18400,CE,18381.061973292155,18381.061973292155,143.56197329215573,18381.061973292155,,143.56197329215573,-1,2.25
2022-01-13,NIFTY,2022-01-13,Thursday,09:20,18237.5,9.85,15:20,18264.45,0.1,EOD,18100,PE,18093.938026707845,18093.938026707845,143.56197329215573,,18093.938026707845,143.56197329215573,-1,9.75
2022-01-14,NIFTY,2022-01-20,Friday,09:20,18132.8,69.35,15:01,18275.95,122.65,CE_SL_HIT,18300,CE,18275.764023914628,18275.764023914628,142.96402391462863,18275.764023914628,,142.96402391462863,-1,-53.300003
2022-01-14,NIFTY,2022-01-20,Friday,09:20,18132.8,80.2,15:20,18246.4,41.45,EOD,18000,PE,17989.83597608537,17989.83597608537,142.96402391462863,,17989.83597608537,142.96402391462863,-1,38.749996
2022-01-14,NIFTY,2022-01-20,Friday,15:02,18275.95,78.2,15:20,18246.4,68.6,EOD,18400,CE,18418.728047829256,18418.728047829256,142.96402391462863,18418.728047829256,,142.96402391462863,-1,9.599998
2022-01-17,NIFTY,2022-01-20,Monday,09:20,18296.5,52.25,15:20,18311.2,47.45,EOD,18450,CE,18439.652741836315,18439.652741836315,143.15274183631615,18439.652741836315,,143.15274183631615,-1,4.799999
2022-01-17,NIFTY,2022-01-20,Monday,09:20,18296.5,58.2,15:20,18311.2,41.8,EOD,18150,PE,18153.347258163685,18153.347258163685,143.15274183631615,,18153.347258163685,143.15274183631615,-1,16.400002
2022-01-18,NIFTY,2022-01-20,Tuesday,09:20,18349.45,30.85,15:20,18107.45,6.9,EOD,18500,CE,18491.635027293745,18491.635027293745,142.18502729374558,18491.635027293745,,142.18502729374558,-1,23.95
2022-01-18,NIFTY,2022-01-20,Tuesday,09:20,18349.45,37.3,10:17,18198.9,92.45,PE_SL_HIT,18200,PE,18207.264972706256,18207.264972706256,142.18502729374558,,18207.264972706256,142.18502729374558,-1,-55.149998
2022-01-18,NIFTY,2022-01-20,Tuesday,10:18,18198.9,40.45,15:20,18107.45,69.3,EOD,18050,PE,18065.07994541251,18065.07994541251,142.18502729374558,,18065.07994541251,142.18502729374558,-1,-28.850002
2022-01-19,NIFTY,2022-01-20,Wednesday,09:20,18053.6,28.5,15:20,17931.15,4.5,EOD,18200,CE,18194.78078143371,18194.78078143371,141.18078143371227,18194.78078143371,,141.18078143371227,-1,24.0
2022-01-19,NIFTY,2022-01-20,Wednesday,09:20,18053.6,32.1,12:39,17912.0,62.1,PE_SL_HIT,17900,PE,17912.419218566287,17912.419218566287,141.18078143371227,,17912.419218566287,141.18078143371227,-1,-30.0
2022-01-19,NIFTY,2022-01-20,Wednesday,12:40,17912.0,17.55,15:20,17931.15,9.0,EOD,17750,PE,17771.238437132575,17771.238437132575,141.18078143371227,,17771.238437132575,141.18078143371227,-1,8.549999
2022-01-20,NIFTY,2022-01-20,Thursday,09:20,17913.1,6.05,15:20,17760.3,0.05,EOD,18050,CE,18053.266902558906,18053.266902558906,140.16690255890802,18053.266902558906,,140.16690255890802,-1,6.0
2022-01-20,NIFTY,2022-01-20,Thursday,09:20,17913.1,5.25,11:43,17772.4,21.35,PE_SL_HIT,17750,PE,17772.93309744109,17772.93309744109,140.16690255890802,,17772.93309744109,140.16690255890802,-1,-16.1
2022-01-20,NIFTY,2022-01-20,Thursday,11:44,17772.4,4.0,15:20,17760.3,0.05,EOD,17650,PE,17632.766194882184,17632.766194882184,140.16690255890802,,17632.766194882184,140.16690255890802,-1,3.95
2022-01-21,NIFTY,2022-01-27,Friday,09:20,17566.75,110.9,13:12,17706.45,158.8,CE_SL_HIT,17700,CE,17705.919943044657,17705.919943044657,139.16994304465712,17705.919943044657,,139.16994304465712,-1,-47.9
2022-01-21,NIFTY,2022-01-27,Friday,09:20,17566.75,122.45,15:20,17626.05,79.65,EOD,17450,PE,17427.580056955343,17427.580056955343,139.16994304465712,,17427.580056955343,139.16994304465712,-1,42.799995
2022-01-21,NIFTY,2022-01-27,Friday,13:13,17706.45,88.0,15:20,17626.05,55.6,EOD,17850,CE,17845.089886089314,17845.089886089314,139.16994304465712,17845.089886089314,,139.16994304465712,-1,32.4
2022-01-24,NIFTY,2022-01-27,Monday,09:20,17586.05,68.95,15:20,17158.05,10.5,EOD,17750,CE,17727.09491311761,17727.09491311761,141.04491311761137,17727.09491311761,,141.04491311761137,-1,58.449997
2022-01-24,NIFTY,2022-01-27,Monday,09:20,17586.05,86.95,09:31,17441.0,139.1,PE_SL_HIT,17450,PE,17445.00508688239,17445.00508688239,141.04491311761137,,17445.00508688239,141.04491311761137,-1,-52.15001
2022-01-24,NIFTY,2022-01-27,Monday,09:32,17441.0,81.85,11:58,17301.0,142.65,PE_SL_HIT,17300,PE,17303.96017376478,17303.96017376478,141.04491311761137,,17303.96017376478,141.04491311761137,-1,-60.799995
2022-01-24,NIFTY,2022-01-27,Monday,11:59,17301.0,86.75,13:38,17157.35,148.8,PE_SL_HIT,17150,PE,17162.91526064717,17162.91526064717,141.04491311761137,,17162.91526064717,141.04491311761137,-1,-62.050003
2022-01-24,NIFTY,2022-01-27,Monday,13:39,17157.35,93.6,14:14,17003.5,194.0,PE_SL_HIT,17000,PE,17021.87034752956,17021.87034752956,141.04491311761137,,17021.87034752956,141.04491311761137,-1,-100.4
2022-01-24,NIFTY,2022-01-27,Monday,14:15,17003.5,152.95,15:20,17158.05,65.45,EOD,16900,PE,16880.82543441195,16880.82543441195,141.04491311761137,,16880.82543441195,141.04491311761137,-1,87.5
2022-01-25,NIFTY,2022-01-27,Tuesday,09:20,16856.95,115.95,09:36,17015.85,178.0,CE_SL_HIT,17000,CE,16999.273588375992,16999.273588375992,142.3235883759905,16999.273588375992,,142.3235883759905,-1,-62.050003
2022-01-25,NIFTY,2022-01-27,Tuesday,09:20,16856.95,119.55,15:20,17288.8,7.6,EOD,16700,PE,16714.62641162401,16714.62641162401,142.3235883759905,,16714.62641162401,142.3235883759905,-1,111.950005
2022-01-25,NIFTY,2022-01-27,Tuesday,09:37,17015.85,99.3,09:56,17151.95,142.75,CE_SL_HIT,17150,CE,17141.597176751984,17141.597176751984,142.3235883759905,17141.597176751984,,142.3235883759905,-1,-43.449997
2022-01-25,NIFTY,2022-01-27,Tuesday,09:57,17151.95,77.4,14:54,17284.95,103.4,CE_SL_HIT,17300,CE,17283.920765127976,17283.920765127976,142.3235883759905,17283.920765127976,,142.3235883759905,-1,-26.0
2022-01-25,NIFTY,2022-01-27,Tuesday,14:55,17284.95,44.4,15:20,17288.8,35.45,EOD,17450,CE,17426.244353503967,17426.244353503967,142.3235883759905,17426.244353503967,,142.3235883759905,-1,8.950001
2022-01-27,NIFTY,2022-01-27,Thursday,09:20,16985.65,23.35,14:27,17135.8,20.4,CE_SL_HIT,17150,CE,17126.932336065547,17126.932336065547,141.28233606554642,17126.932336065547,,141.28233606554642,-1,2.9500008
2022-01-27,NIFTY,2022-01-27,Thursday,09:20,16985.65,54.6,15:20,17109.55,0.1,EOD,16850,PE,16844.367663934456,16844.367663934456,141.28233606554642,,16844.367663934456,141.28233606554642,-1,54.5
2022-01-27,NIFTY,2022-01-27,Thursday,14:28,17135.8,1.95,15:20,17109.55,0.1,EOD,17250,CE,17268.214672131093,17268.214672131093,141.28233606554642,17268.214672131093,,141.28233606554642,-1,1.85
